word,rank
وليد,1962
وليتو,1963
ولن,1964
وقف,1965
وغيرها,1966
وعندما,1967
ورقلة,1968
وراح,1969
ودي,1970
وتقدير,1971
وتبون,1972
واين,1973
والكذب,1974
والقادم,1975
والفقر,1976
والسلام,1977
والزيت,1978
والحمد,1979
واصل,1980
واحنا,1981
وإن,1982
ههههههههههه,1983
ههههههههه,1984
هلاك,1985
ني,1986
نقل,1987
نفسك,1988
نعيش,1989
نشوف,1990
نربحو,1991
ندرة,1992
نت,1993
ميزان,1994
مواطن,1995
منعرف,1996
ملعب,1997
ملايين,1998
ملاح,1999
معه,2000
معليش,2001
معك,2002
مجال,2003
مثله,2004
مازالت,2005
ليلة,2006
لنظام,2007
للسيد,2008
للدولة,2009
للحراك,2010
للحبس,2011
للجيش,2012
لعبت,2013
لشعب,2014
لخير,2015
لخرا,2016
لجنة,2017
لاعبين,2018
لأنها,2019
كيفكيف,2020
كوتش,2021
كلما,2022
كفاه,2023
كذاب,2024
كثيرا,2025
كتاب,2026
كاملة,2027
قمح,2028
قدم,2029
قتلت,2030
قادرين,2031
فهذا,2032
فما,2033
فصاحة,2034
فشلت,2035
فرحانين,2036
فخر,2037
فالبلاد,2038
فاقت,2039
فارس,2040
فإن,2041
غدا,2042
عيني,2043
عنصرية,2044
عملية,2045
عمره,2046
عطلة,2047
عربية,2048
عجب,2049
عايشة,2050
عاد,2051
ظل,2052
طيب,2053
طريقة,2054
صهيون,2055
صناعة,2056
صفقة,2057
صراحة,2058
صحراء,2059
صبع,2060
شيتة,2061
شكام,2062
شفنا,2063
شعر,2064
شروط,2065
شراء,2066
شاهد,2067
شاءالله,2068
سياسي,2069
سلعة,2070
سبتة,2071
ساهل,2072
زيقو,2073
زوالي,2074
رواحهم,2075
رخس,2076
ربنا,2077
ربح,2078
رائعة,2079
رآه,2080
ذهب,2081
ذنب,2082
ذات,2083
ديقاج,2084
دواء,2085
دخول,2086
دخلكم,2087
دارت,2088
خاين,2089
خاوتي,2090
حياتهم,2091
حياته,2092
حمس,2093
حماس,2094
حقي,2095
حقا,2096
حشا,2097
حبيتو,2098
حب,2099
جيل,2100
جيتو,2101
جميلة,2102
جاب,2103
تمر,2104
تكمل,2105
تعود,2106
تعمل,2107
تعمر,2108
تعلمون,2109
تطور,2110
تطلع,2111
تطبيق,2112
تسمى,2113
تسما,2114
تستاهل,2115
تريدون,2116
ترك,2117
تربحو,2118
تربحهم,2119
تخدمو,2120
تحياتنا,2121
تحوس,2122
بلاصة,2123
بطل,2124
بطالة,2125
بصحتك,2126
بش,2127
بركاكم,2128
بداو,2129
بخير,2130
باي,2131
بالشعب,2132
باباكم,2133
باباك,2134
با,2135
ايادي,2136
انخفاض,2137
اله,2138
النهائي,2139
النتائج,2140
الموارد,2141
المهابل,2142
المنكر,2143
المناطق,2144
الملايير,2145
المعيز,2146
المعارضة,2147
المدني,2148
المدن,2149
المادة,2150
الكاس,2151
القضية,2152
القاعة,2153
الفيديو,2154
الفرق,2155
الفتن,2156
الغذائية,2157
العون,2158
العليا,2159
العقول,2160
العقوبة,2161
العشرية,2162
العدو,2163
العالي,2164
الظل,2165
الظالمين,2166
الصفحة,2167
الصدر,2168
الصالح,2169
السلامة,2170
السراق,2171
الساعة,2172
الرسول,2173
الديمقراطية,2174
الدزاير,2175
الداخلية,2176
الداخل,2177
الخوف,2178
الخامجة,2179
الحلول,2180
الحكاية,2181
الحجر,2182
الحاكمة,2183
الجيران,2184
الجالية,2185
التهميش,2186
التعبير,2187
التسعينات,2188
التحرير,2189
التبهديل,2190
التبذير,2191
البيئة,2192
البعض,2193
الباطل,2194
الاوضاع,2195
الامطار,2196
الاقل,2197
الاصل,2198
الاخير,2199
الاخبار,2200
الإنقلابي,2201
الإعلام,2202
الإسلام,2203
الإستقلال,2204
الإرهابية,2205
الأوضاع,2206
الأسعار,2207
اقل,2208
استغباء,2209
اسباب,2210
اذن,2211
احشم,2212
ابو,2213
إني,2214
إنسان,2215
إله,2216
إعادة,2217
إسرائيل,2218
أهل,2219
أنهم,2220
أنك,2221
أمر,2222
أعداء,2223
أسوء,2224
أ,2225
s,2226
fln,2227
622,228
602,229
402,230
152,231
2,232
2,233
يومنا,2234
يهرب,2235
يليق,2236
يلعبو,2237
يكمل,2238
يكفي,2239
يقصف,2240
يقدم,2241
يفوز,2242
يعين,2243
يعيشون,2244
يعود,2245
يعانون,2246
يعاقب,2247
يشعر,2248
يشجع,2249
يسهل,2250
يسترنا,2251
يربحكم,2252
يديها,2253
يدخلو,2254
يخرجو,2255
يخاف,2256
يحوس,2257
يحكم,2258
يحفظو,2259
يحفظهم,2260
يحاسب,2261
يجيبو,2262
يتغير,2263
يتألم,2264
ياقناة,2265
ويكون,2266
ويصبر,2267
ويسكنه,2268
ويزيد,2269
ويبقى,2270
وها,2271
ونهب,2272
ونقص,2273
ومازال,2274
وماذا,2275
ولينا,2276
وعن,2277
وصحافة,2278
وسرقة,2279
وزيرا,2280
ورجال,2281
وراه,2282
وخلي,2283
وجيشها,2284
وجد,2285
وبن,2286
والي,2287
والفقراء,2288
والعدالة,2289
والصحراء,2290
والشهداء,2291
والذل,2292
والبطالة,2293
والان,2294
واضحة,2295
وإنا,2296
وأنت,2297
وأزمة,2298
هك,2299
هدرة,2300
نوع,2301
نورمالمو,2302
ننساو,2303
نكره,2304
نقولكم,2305
نقطة,2306
نعيشو,2307
نضام,2308
نصيحة,2309
نسيت,2310
نخرج,2311
نتاعهم,2312
نتاعكم,2313
ناقص,2314
ناصر,2315
نار,2316
موش,2317
مهم,2318
منو,2319
ممكن,2320
ممتاز,2321
ملاين,2322
ملاعب,2323
مكة,2324
مقابلة,2325
معهم,2326
معناها,2327
معنا,2328
معكم,2329
معطوب,2330
معا,2331
مصنع,2332
مسخرة,2333
مستنقع,2334
مستقبل,2335
مستشفيات,2336
مسبقا,2337
مزيا,2338
مزورة,2339
مزالو,2340
مريض,2341
مرور,2342
مرات,2343
مدى,2344
مجرم,2345
مباشرة,2346
ماهيش,2347
ماكانش,2348
ماعندوش,2349
ماشفنا,2350
مؤسسة,2351
مؤخرا,2352
للوطن,2353
للإدارة,2354
لكنه,2355
لقاء,2356
لفريق,2357
لعن,2358
لعبو,2359
لرجال,2360
لديه,2361
لدى,2362
لحكم,2363
كثيرة,2364
كثير,2365
كاس,2366
كاره,2367
كاذب,2368
قياس,2369
قولها,2370
قديم,2371
قالوا,2372
قالها,2373
قاعد,2374
قادة,2375
فيلا,2376
فيروس,2377
فوقها,2378
فهمونا,2379
فهمت,2380
فنزويلا,2381
فن,2382
فكر,2383
فرحت,2384
فايدة,2385
فالعالم,2386
فال,2387
غيرها,2388
غضب,2389
غسل,2390
غريب,2391
غربية,2392
غدوة,2393
غاز,2394
غابة,2395
عهدة,2396
عميلة,2397
عمرو,2398
عليا,2399
عطشا,2400
عسكري,2401
عسكر,2402
عرفنا,2403
عدل,2404
عبلة,2405
ظلم,2406
ظاهرة,2407
طرق,2408
طايح,2409
ضمن,2410
ضعف,2411
ضحية,2412
ضايع,2413
صفر,2414
صدق,2415
صحيحة,2416
صبر,2417
صافي,2418
ص,2419
شيئا,2420
شهيد,2421
شمال,2422
شعبي,2423
شعبنا,2424
شاف,2425
شاب,2426
شؤون,2427
سوناطراك,2428
سوق,2429
سوريا,2430
سمعت,2431
سعيدة,2432
سراحو,2433
سبيل,2434
سبيطار,2435
ساكنة,2436
س,2437
زعيم,2438
زطلة,2439
زائد,2440
روحوا,2441
روحه,2442
روبورتاج,2443
رجعونا,2444
ربك,2445
ربحنا,2446
راسك,2447
رابح,2448
رأي,2449
ديرها,2450
ديجا,2451
ديالو,2452
ديالكم,2453
دوكا,2454
دمار,2455
دخلت,2456
دايرة,2457
خطير,2458
خطاب,2459
خصنا,2460
خزينة,2461
خروج,2462
خردة,2463
خرانسا,2464
خافو,2465
حلو,2466
حكمه,2467
حقه,2468
حققوا,2469
حرارة,2470
حدود,2471
حتا,2472
حبو,2473
حبسو,2474
حارب,2475
حاجه,2476
جيبو,2477
جويلية,2478
جمع,2479
جزء,2480
ثمن,2481
تنتظر,2482
تمشي,2483
تمثيل,2484
تمثال,2485
تماما,2486
تكذبون,2487
تقولون,2488
تقدم,2489
تقدر,2490
تعليقات,2491
تعرفوا,2492
تشري,2493
تسبب,2494
تروحو,2495
تدمير,2496
تحكي,2497
تحطيم,2498
تحتاج,2499
تجد,2500
تترك,2501
تبهليل,2502
تبهدايل,2503
بيان,2504
بهلول,2505
بنزين,2506
بنادم,2507
بمعنى,2508
بمثل,2509
بلدية,2510
بلادو,2511
بقية,2512
بقوم,2513
بعجي,2514
بصفة,2515
بصحتو,2516
بصبع,2517
بسم,2518
برحمته,2519
بان,2520
بالكذب,2521
بالقوة,2522
بالعكس,2523
بالخير,2524
بالاك,2525
باديس,2526
بابانا,2527
باب,2528
بأزمة,2529
اولى,2530
اهلها,2531
انحطاط,2532
انتهى,2533
انتخب,2534
اليهود,2535
اليمين,2536
الوسط,2537
الوالي,2538
الواسعة,2539
الهم,2540
الهجرة,2541
الميزيرية,2542
المواطنين,2543
المواضيع,2544
المنصب,2545
المنتن,2546
المعلومة,2547
المطر,2548
المشروع,2549
المشاريع,2550
المسرحية,2551
المستويات,2552
المستقبل,2553
المزيد,2554
المرور,2555
المجموعة,2556
المجرمين,2557
الماضي,2558
اللصوص,2559
الكيان,2560
الكفاءة,2561
الكذاب,2562
القرن,2563
القدير,2564
القارة,2565
القائد,2566
الفاشلين,2567
الفاشل,2568
الفاسدة,2569
الفاتورة,2570
الغرب,2571
العملة,2572
العمدي,2573
العمالة,2574
العلف,2575
العقد,2576
العصابه,2577
العزة,2578
العالمي,2579
العافية,2580
العاجل,2581
الطوابير,2582
الطلب,2583
الطف,2584
الصهاريج,2585
الصحراويين,2586
الصحرا,2587
الصحافيين,2588
الصالحة,2589
الشهيد,2590
الشهر,2591
الشقيقة,2592
الشرقية,2593
الشرائية,2594
الشديد,2595
الشخص,2596
السيارة,2597
السوكارجي,2598
السوق,2599
السماسرة,2600
السفير,2601
السعودية,2602
السعر,2603
السارق,2604
الزمن,2605
الزمان,2606
الريحة,2607
الروس,2608
الرهج,2609
الرشوة,2610
الرد,2611
الرحيم,2612
الذر,2613
الدرجة,2614
الخيرات,2615
الخلود,2616
الخروج,2617
الخراب,2618
الخبيث,2619
الخبز,2620
الخاصة,2621
الحماية,2622
الحلال,2623
الحقرة,2624
الحفاظ,2625
الحديثة,2626
الحالية,2627
الحاجة,2628
الجوع,2629
الجامعة,2630
الجارة,2631
الثمن,2632
الثقافة,2633
الثانية,2634
التنمية,2635
التلميذ,2636
التلاميذ,2637
التقليد,2638
التعليق,2639
التدفق,2640
التبهليل,2641
البيت,2642
البلاء,2643
البر,2644
الاعلاف,2645
الاسمنت,2646
الاحوال,2647
الاحترام,2648
الإمارات,2649
الإسباني,2650
الإرهاب,2651
الأمور,2652
الأمل,2653
الأخير,2654
اقصى,2655
اضحوكة,2656
اشهر,2657
اسد,2658
اساس,2659
ارواح,2660
ادى,2661
احشموا,2662
اجعل,2663
اتمنى,2664
ابارك,2665
إهانة,2666
إنها,2667
إسبانيا,2668
إرهابية,2669
أيضا,2670
أنها,2671
أننا,2672
أمريكا,2673
أمثاله,2674
ألله,2675
أفضل,2676
أشخاص,2677
أسباب,2678
أدم,2679
أحفاد,2680
أبسط,2681
أبدا,2682
les,2683
le,2684
de,2685
62,686
4,2
19,622
2,689
2,690
2,691
‌,2692
يوميا,2693
يولي,2694
يوفقو,2695
يوفقكم,2696
يهود,2697
يمر,2698
يقف,2699
يفهم,2700
يغيروا,2701
يعطيهم,2702
يعطينا,2703
يعاونك,2704
يطل,2705
يضحكو,2706
يصبح,2707
يستاهلو,2708
يساوي,2709
يزور,2710
يرفض,2711
يرزق,2712
يرحموا,2713
يرحمهم,2714
يديه,2715
يدفع,2716
يحمل,2717
يحكي,2718
يحفضك,2719
يحسن,2720
يحبه,2721
يحبس,2722
يجو,2723
يتحدث,2724
يتبع,2725
يبان,2726
يبالي,2727
يابلادي,2728
ويلهم,2729
ويعافيه,2730
ويخدم,2731
وهناك,2732
وهمي,2733
وهما,2734
ومرة,2735
وليست,2736
ولايات,2737
ولاكن,2738
وكذب,2739
وقيلا,2740
وقليل,2741
وقتاش,2742
وعود,2743
وعندنا,2744
وطنية,2745
وزراء,2746
وزاره,2747
وراءه,2748
وخلق,2749
وحدو,2750
وجميع,2751
وتقولو,2752
وتقول,2753
وانتوما,2754
والمجد,2755
والقانون,2756
والفساد,2757
والعار,2758
والجوع,2759
والتي,2760
والتزوير,2761
والتخلف,2762
والازمات,2763
والآخرة,2764
واقف,2765
واضح,2766
وازمة,2767
واذا,2768
واحسن,2769
واجهة,2770
واجب,2771
واتوب,2772
وأين,2773
وأبناء,2774
هواري,2775
هنالك,2776
هذيك,2777
هدرت,2778
هبال,2779
هاذه,2780
هابط,2781
ه,2782
نوض,2783
نور,2784
نهدرو,2785
نهبت,2786
نهائي,2787
ننسى,2788
نقولك,2789
نفهم,2790
نعرفو,2791
نعاني,2792
نطلب,2793
نطاف,2794
نشهد,2795
نساء,2796
نسألك,2797
نزار,2798
نروح,2799
ندوة,2800
نحس,2801
نتهناو,2802
نتمناو,2803
نتم,2804
نتائج,2805
ناهيك,2806
مهمش,2807
مهرودة,2808
مهامه,2809
مهابل,2810
منع,2811
مناصب,2812
ممنوع,2813
ملخر,2814
ملايير,2815
مل,2816
مكبوتات,2817
مقومات,2818
مقطوع,2819
مقروط,2820
معيشة,2821
معني,2822
معنويات,2823
معندوش,2824
مصانع,2825
مصالي,2826
مسلمين,2827
مستهدفة,2828
